Species,Long,Lat,ID
C. candadensis,-112.623356,35.77973,13372260
C. candadensis,-112.50679,36.13166,6679012
C. candadensis,-112.496245,35.592099,21714744
C. candadensis,-112.444807,35.552953,31082805
C. candadensis,-112.212489,36.060765,37590909
C. candadensis,-112.212498,36.060742,31082802
C. candadensis,-112.211266,36.062075,31082801
C. candadensis,-112.211186,36.062074,19238449
C. candadensis,-112.211186,36.062074,35752280
C. candadensis,-112.209356,36.179319,21606612
C. candadensis,-112.201655,36.102113,20056784
C. candadensis,-112.200604,36.063572,34138268
C. candadensis,-112.199951,36.071575,3134510
C. candadensis,-112.190444,36.224629,27881320
C. candadensis,-112.18434,36.195037,40066049
C. candadensis,-112.182863,36.201842,29742657
C. candadensis,-112.177687,36.201351,3144805
C. candadensis,-106.590413,35.903061,MSB:Mamm:240739
C. candadensis,-106.590413,35.903061,MSB:Mamm:240733
C. candadensis,-106.590413,35.903061,MSB:Mamm:233791
C. candadensis,-106.590413,35.903061,MSB:Mamm:233732
C. candadensis,-106.590413,35.903061,MSB:Mamm:233747
C. candadensis,-106.590413,35.903061,MSB:Mamm:233692
C. candadensis,-106.590413,35.903061,MSB:Mamm:224590
C. candadensis,-106.590413,35.903061,MSB:Mamm:224549
C. candadensis,-106.590413,35.903061,MSB:Mamm:224075
C. candadensis,-106.590413,35.903061,MSB:Mamm:224067
C. candadensis,-106.590413,35.903061,MSB:Mamm:267939
C. candadensis,-106.590413,35.903061,MSB:Mamm:247331
C. candadensis,-106.590413,35.903061,MSB:Mamm:247325
C. candadensis,-106.590413,35.903061,MSB:Mamm:247323
C. candadensis,-106.590413,35.903061,MSB:Mamm:247320
C. candadensis,-106.590413,35.903061,MSB:Mamm:247333
C. candadensis,-106.590413,35.903061,MSB:Mamm:247351
C. candadensis,-106.586789,35.865387,12393992
C. candadensis,-106.582262,35.814904,28918160
C. candadensis,-106.787748,35.906274,5988279
C. candadensis,-106.787462,35.844111,16578769
C. candadensis,-106.692258,35.768636,MSB:Mamm:128599
C. candadensis,-106.606056,35.951855,MSB:Mamm:233744
C. candadensis,-106.606056,35.951855,MSB:Mamm:267990
C. candadensis,-106.606056,35.951855,MSB:Mamm:247315
C. candadensis,-106.606056,35.951855,MSB:Mamm:240532
C. candadensis,-106.601226,35.982178,5254569
C. candadensis,-106.599773,35.874772,9746592
C. candadensis,-106.599626,35.838063,21494514
C. candadensis,-106.595814,35.813683,4925214
C. candadensis,-106.594691,35.844139,MSB:Mamm:233734
C. candadensis,-106.594691,35.844139,MSB:Mamm:267964
C. candadensis,-106.594691,35.844139,MSB:Mamm:267962
C. candadensis,-106.594691,35.844139,MSB:Mamm:267973
C. candadensis,-106.594691,35.844139,MSB:Mamm:247372
C. candadensis,-106.594691,35.844139,MSB:Mamm:247361
C. candadensis,-106.594691,35.844139,MSB:Mamm:247316
C. candadensis,-106.594691,35.844139,MSB:Mamm:247307
C. candadensis,-106.592866,35.980458,5706242
C. candadensis,-106.592244,35.872487,35839033
C. candadensis,-106.65313,35.994163,6451960
C. candadensis,-106.730422,35.985935,5988253
C. candadensis,-105.675685,33.117108,21766727
C. candadensis,-105.705728,33.158444,14348328
C. candadensis,-105.6778,33.165457,14348048
C. candadensis,-105.672891,33.214654,36068868
C. candadensis,-105.682218,33.220535,36006093
C. candadensis,-105.721473,33.247139,34329714
C. candadensis,-105.761037,33.255468,39814837
C. candadensis,-105.728303,33.263812,15439152
C. candadensis,-105.772998,33.281873,29284821
C. candadensis,-105.752787,33.3089,15426207
C. candadensis,-105.657416,33.319832,17860782
C. candadensis,-105.764965,33.324636,9466885
C. candadensis,-105.685645,33.326357,29272125
C. candadensis,-105.700391,33.331649,5919779
C. candadensis,-105.721221,33.332054,5660686
C. candadensis,-105.679747,33.352476,4376446
C. candadensis,-105.719857,33.368048,18707539
C. candadensis,-105.775158,33.416113,40022096
C. candadensis,-105.727353,33.429547,5939845
C. candadensis,-105.744896,33.540716,4615483
C. candadensis,-105.651046,33.184494,14348209
C. candadensis,-105.632655,33.294761,35515735
C. candadensis,-105.627935,33.187637,28215849
C. candadensis,-105.605869,33.365504,18670152
C. candadensis,-105.732586,32.875244,22710193
C. candadensis,-105.730567,32.849624,35290469
C. candadensis,-105.729303,32.853522,15158122
C. candadensis,-105.726713,32.875385,34244297
C. candadensis,-105.723986,32.837055,34405638
C. candadensis,-105.718967,32.841357,15188240
C. candadensis,-105.714062,32.849776,15584448
C. candadensis,-105.712731,32.857202,21765940
C. candadensis,-105.712686,32.841595,30081698
C. candadensis,-105.711893,32.844435,29783149
C. candadensis,-105.707156,32.864695,14468451
C. candadensis,-105.704264,32.85404,29151291
C. candadensis,-105.702611,32.846623,14406455
C. candadensis,-105.700572,32.849154,33703211
C. candadensis,-105.698706,32.854822,29767813
C. candadensis,-105.689439,32.857298,29767573
C. candadensis,-105.688877,32.844495,9271610
C. candadensis,-105.682205,32.835794,15188388
C. candadensis,-105.677506,32.859928,29322955
C. candadensis,-105.677264,32.859823,13506013
C. candadensis,-105.677162,32.838058,30025467
C. candadensis,-105.675735,32.837082,12564202
C. candadensis,-105.675374,32.8406,30045795
C. candadensis,-105.672245,32.87659,15723718
C. candadensis,-105.667239,32.854695,24565105
C. candadensis,-105.639861,32.859151,14418473
C. candadensis,-105.631584,32.83882,35399045
C. candadensis,-105.63153,32.877522,33319194
C. candadensis,-105.631297,32.833268,30025335
C. candadensis,-105.630732,32.86133,32465390
C. candadensis,-105.626424,32.84028,32475421
C. candadensis,-105.624882,32.842156,32464430
C. candadensis,-105.623366,32.860181,15170582
C. candadensis,-105.623233,32.868328,25510788
C. candadensis,-105.62212,32.844032,31831091
C. candadensis,-105.621163,32.838104,14406079
C. candadensis,-105.618359,32.865326,34405588
C. candadensis,-105.617851,32.87775,35399022
C. candadensis,-105.616171,32.832813,14120458
C. candadensis,-105.615607,32.831157,14865955
C. candadensis,-105.614878,32.865627,20068334
C. candadensis,-105.61038,32.837263,36062180
C. candadensis,-105.706633,32.832333,13726163
C. candadensis,-105.606159,32.8507,33701125
C. candadensis,-105.604923,32.838675,33994296
C. candadensis,-105.604609,32.864282,34066041
C. candadensis,-105.465507,32.877857,26311641
C. candadensis,-105.089267,32.844356,21864287
C. candadensis,-104.816729,32.888099,30420751
C. candadensis,-105.609352,32.928239,29152057
C. candadensis,-105.612636,32.929286,33685912
C. candadensis,-105.630859,32.930705,30077892
C. candadensis,-105.607265,32.930811,22368811
C. candadensis,-105.630919,32.930846,25859340
C. candadensis,-105.641237,32.932205,34244350
C. candadensis,-105.626712,32.932675,21858109
C. candadensis,-105.639827,32.933388,33378757
C. candadensis,-105.646934,32.934861,13759364
C. candadensis,-105.602994,32.936801,33238338
C. candadensis,-105.613388,32.938115,21136573
C. candadensis,-105.632102,32.938694,30115842
C. candadensis,-105.660335,32.94108,33530656
C. candadensis,-105.627137,32.942671,30042096
C. candadensis,-105.644094,32.947847,29767387
C. candadensis,-105.617965,32.947944,21103112
C. candadensis,-105.609104,32.948041,29690183
C. candadensis,-105.64694,32.951796,33993932
C. candadensis,-105.562145,32.953737,4716144
C. candadensis,-105.653997,32.956003,30082478
C. candadensis,-105.649716,32.961064,31181614
C. candadensis,-105.659607,32.963785,13728222
C. candadensis,-105.600897,32.973157,30045913
C. candadensis,-105.623494,32.973483,20068262
C. candadensis,-105.616866,32.974668,15187976
C. candadensis,-105.622344,32.975121,21102989
C. candadensis,-105.624313,32.982456,19146573
C. candadensis,-105.65871,32.9836,30046055
C. candadensis,-105.589979,32.986951,25428139
C. candadensis,-105.654445,32.987455,14003430
C. candadensis,-105.62384,32.989284,21103126
C. candadensis,-105.636931,32.991519,34066123
C. candadensis,-105.659907,32.991759,21136972
C. candadensis,-105.634803,32.991763,29767638
C. candadensis,-105.630224,32.993066,21860617
C. candadensis,-105.686087,32.993135,21102758
C. candadensis,-105.684827,32.990128,33378787
C. candadensis,-105.683801,37.721108,16744494
C. candadensis,-105.683639,37.27528,1372475
C. candadensis,-105.683639,33.922636,354010
C. candadensis,-105.682949,32.940149,30026698
C. candadensis,-105.682567,32.992408,30337642
C. candadensis,-105.681739,32.991388,25783873
C. candadensis,-105.68022,32.998792,10638398
C. candadensis,-105.679076,32.952793,15188246
C. candadensis,-105.678852,33.006225,39341780
C. candadensis,-105.672612,32.934942,33411469
C. candadensis,-105.66771,32.976414,25656165
C. candadensis,-105.661085,32.964375,16321840
C. candadensis,-105.660986,32.97042,29783085
C. candadensis,-105.641615,36.064564,24692075
C. candadensis,-105.589943,37.670623,6892312
C. candadensis,-105.609313,32.994958,33324369
C. candadensis,-105.634275,32.998423,33409687
C. candadensis,-105.603694,32.998892,28872919
C. candadensis,-105.623138,33.018158,14340139
C. candadensis,-105.61013,33.044406,14347945
C. candadensis,-105.657944,33.056462,14339725
C. candadensis,-105.57464,33.097457,35308190
C. candadensis,-105.607909,33.145626,14348704
C. candadensis,-105.482137,34.318177,15171204
C. candadensis,-105.300307,36.745618,13875662
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54342
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54341
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54340
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54344
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54339
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54338
C. candadensis,-105.3457764,36.9082258,MSB:Mamm:54343
C. candadensis,-105.327041,36.582417,28903753
C. candadensis,-105.39095,36.386787,28113532
C. candadensis,-105.262735,36.722192,12457390
C. candadensis,-105.226708,36.351818,338769
C. candadensis,-105.055887,36.419625,778654
C. candadensis,-105.0020033,36.89525584,MSB:Mamm:56867
C. candadensis,-105.0020033,36.89525584,MSB:Mamm:56868
C. candadensis,-105.0020033,36.89525584,MSB:Mamm:48744
C. candadensis,-105.285007,36.393087,MSB:Mamm:231481
C. candadensis,-105.418447,36.356051,27502500
C. candadensis,-105.1503426,36.57518306,MSB:Mamm:15116
C. candadensis,-104.9383958,36.91414176,MSB:Mamm:44149
C. candadensis,-104.9383958,36.91414176,MSB:Mamm:44129
C. candadensis,-104.937711,37.153484,21823942
C. candadensis,-104.892373,36.942316,34718809
C. candadensis,-104.575856,36.43128,29028178
C. candadensis,-104.506514,37.08277,25833162
C. candadensis,-104.432897,37.000339,37442817
C. candadensis,-105.253066,35.415156,19061892
C. candadensis,-105.14818,35.472754,9868300
C. candadensis,-105.112529,35.568704,19206569
C. candadensis,-104.982698,36.081801,3520640
C. candadensis,-105.64876,32.701567,32692282
C. candadensis,-105.684728,32.713885,33177596
C. candadensis,-105.711384,32.740013,33685633
C. candadensis,-105.710497,32.740321,33683219
C. candadensis,-105.66583,32.800508,34813361
C. candadensis,-105.691457,32.801156,13824365
C. candadensis,-105.67186,32.804341,34713703
C. candadensis,-105.67668,32.805885,14120485
C. candadensis,-105.668,32.806752,32464379
C. candadensis,-105.619556,32.807362,31801283
C. candadensis,-105.647519,32.807602,13167822
C. candadensis,-105.636514,32.811542,14429193
C. candadensis,-105.607427,32.81158,13580327
C. candadensis,-105.600072,32.812409,18084392
C. candadensis,-105.68743,32.812552,14418512
C. candadensis,-105.615327,32.812567,15376306
C. candadensis,-105.717939,32.814146,34638122
C. candadensis,-105.69832,32.815113,21136283
C. candadensis,-105.667558,32.815325,10638412
C. candadensis,-105.659056,32.81579,25783970
C. candadensis,-105.672245,32.816095,14385521
C. candadensis,-105.605295,32.817114,35290333
C. candadensis,-105.64779,32.817653,14865961
C. candadensis,-105.647604,32.817755,25710974
C. candadensis,-105.629777,32.818582,19096676
C. candadensis,-105.628072,32.819503,29689750
C. candadensis,-105.642693,32.822047,4039934
C. candadensis,-105.626877,32.822797,21103291
C. candadensis,-105.656185,32.823625,10697056
C. candadensis,-105.640885,32.824261,13759172
C. candadensis,-105.689974,32.824611,15582947
C. candadensis,-105.717294,32.828291,21765873
C. candadensis,-105.694897,32.82918,34695814
C. candadensis,-105.704337,32.830784,34891505
C. candadensis,-105.679102,32.833986,29767489
C. candadensis,-106.45034,35.904632,MSB:Mamm:247312
C. candadensis,-106.45034,35.904632,MSB:Mamm:247311
C. candadensis,-106.45034,35.904632,MSB:Mamm:247308
C. candadensis,-106.45034,35.904632,MSB:Mamm:247306
C. candadensis,-106.45034,35.904632,MSB:Mamm:247338
C. candadensis,-106.45034,35.904632,MSB:Mamm:247347
C. candadensis,-106.45034,35.904632,MSB:Mamm:247335
C. candadensis,-106.45034,35.904632,MSB:Mamm:247336
C. candadensis,-106.45034,35.904632,MSB:Mamm:247345
C. candadensis,-106.45034,35.904632,MSB:Mamm:267942
C. candadensis,-106.45034,35.904632,MSB:Mamm:267949
C. candadensis,-106.45034,35.904632,MSB:Mamm:267955
C. candadensis,-106.45034,35.904632,MSB:Mamm:267963
C. candadensis,-106.45034,35.904632,MSB:Mamm:240744
C. candadensis,-106.45034,35.904632,MSB:Mamm:240743
C. candadensis,-106.45034,35.904632,MSB:Mamm:240725
C. candadensis,-106.45034,35.904632,MSB:Mamm:224428
C. candadensis,-106.414012,35.89257,MSB:Mamm:247302
C. candadensis,-106.414012,35.89257,MSB:Mamm:247313
C. candadensis,-106.414012,35.89257,MSB:Mamm:247337
C. candadensis,-106.414012,35.89257,MSB:Mamm:247368
C. candadensis,-106.414012,35.89257,MSB:Mamm:267952
C. candadensis,-106.414012,35.89257,MSB:Mamm:267967
C. candadensis,-106.414012,35.89257,MSB:Mamm:224065
C. candadensis,-106.414012,35.89257,MSB:Mamm:224339
C. candadensis,-106.414012,35.89257,MSB:Mamm:224425
C. candadensis,-106.414012,35.89257,MSB:Mamm:224930
C. candadensis,-106.414012,35.89257,MSB:Mamm:224949
C. candadensis,-106.414012,35.89257,MSB:Mamm:233715
C. candadensis,-106.414012,35.89257,MSB:Mamm:240740
C. candadensis,-106.414012,35.89257,MSB:Mamm:240736
C. candadensis,-106.412021,35.90137,33370494
C. candadensis,-105.194917,35.45841,6436278
C. candadensis,-106.45034,35.904632,MSB:Mamm:247300
C. candadensis,-106.45034,35.904632,MSB:Mamm:267951
C. candadensis,-106.45034,35.904632,MSB:Mamm:267978
C. candadensis,-106.45034,35.904632,MSB:Mamm:267960
C. candadensis,-106.45034,35.904632,MSB:Mamm:224070
C. candadensis,-106.45034,35.904632,MSB:Mamm:224074
C. candadensis,-106.45034,35.904632,MSB:Mamm:224076
C. candadensis,-106.555154,35.958813,35514321
C. candadensis,-106.554921,35.870299,MSB:Mamm:247332
C. candadensis,-106.554921,35.870299,MSB:Mamm:247360
C. candadensis,-106.554921,35.870299,MSB:Mamm:247359
C. candadensis,-106.554921,35.870299,MSB:Mamm:247362
C. candadensis,-106.554921,35.870299,MSB:Mamm:240730
C. candadensis,-106.554921,35.870299,MSB:Mamm:240738
C. candadensis,-106.554921,35.870299,MSB:Mamm:233840
C. candadensis,-106.554921,35.870299,MSB:Mamm:233806
C. candadensis,-106.554921,35.870299,MSB:Mamm:233745
C. candadensis,-106.554921,35.870299,MSB:Mamm:233711
C. candadensis,-106.554921,35.870299,MSB:Mamm:233751
C. candadensis,-106.554921,35.870299,MSB:Mamm:233748
C. candadensis,-106.554921,35.870299,MSB:Mamm:233731
C. candadensis,-106.554921,35.870299,MSB:Mamm:233753
C. candadensis,-106.554921,35.870299,MSB:Mamm:224927
C. candadensis,-106.554921,35.870299,MSB:Mamm:224938
C. candadensis,-106.554921,35.870299,MSB:Mamm:224898
C. candadensis,-106.554921,35.870299,MSB:Mamm:224797
C. candadensis,-106.554921,35.870299,MSB:Mamm:224587
C. candadensis,-106.554921,35.870299,MSB:Mamm:224564
C. candadensis,-106.554921,35.870299,MSB:Mamm:224569
C. candadensis,-106.554921,35.870299,MSB:Mamm:224431
C. candadensis,-106.554921,35.870299,MSB:Mamm:224340
C. candadensis,-106.554921,35.870299,MSB:Mamm:224338
C. candadensis,-106.554921,35.870299,MSB:Mamm:224073
C. candadensis,-106.554921,35.870299,MSB:Mamm:224077
